zid,name,tags,website,physical_address,phone,opening_hours,country_code,longitude,latitude,gisprecision,correctly_placed,created_at,updated_at,updated_by,facebook_page,categories,region_1,region_2,region_3
1177530,Public Toilets,"","","338 Broadway Ave, Palmerston North 4414, New Zealand","","",NZ,175.627098,-40.347832,manual,1,2010-08-18T12:42:43Z,2010-08-18T12:42:43Z,Clubbie,,CivicStructure/Toilet,Manawatu-Wanganui,Palmerston North,Palmerston North
1177534,Public Toilets,"","","470-488 Featherston St, Palmerston North 4414, New Zealand","","",NZ,175.623032,-40.342502,manual,1,2010-08-19T10:20:58Z,2010-08-19T10:20:58Z,Clubbie,,CivicStructure/Toilet,Manawatu-Wanganui,Palmerston North,Roslyn
1177535,Public Toilets,"","","victoria avenue, palmerston north","","",NZ,175.621315,-40.35611,manual,1,2010-08-19T10:22:16Z,2010-08-19T10:22:16Z,Clubbie,,CivicStructure/Toilet,Manawatu-Wanganui,Palmerston North,Hokowhitu
1177541,Public Toilets,"","","744 Makerua Rd, Tokomaru, Palmerston North 4474, New Zealand","","",NZ,175.509644,-40.47586,manual,1,2010-08-19T10:37:33Z,2010-08-19T10:37:33Z,Clubbie,,CivicStructure/Toilet,Manawatu-Wanganui,,Tokomaru
1177549,Public Toilet,"","",Field Way,"","",NZ,175.028638,-40.859736,manual,1,2010-08-19T21:33:36Z,2010-08-19T21:33:36Z,Homelock,,CivicStructure/Toilet,Wellington,Waikanae,Waikanae Beach
1177585,Otaki public toilet,Exeloo,"","Service Ln, Otaki 5512, New Zealand","","",NZ,175.154314,-40.763608,manual,1,2010-08-23T16:42:57Z,2010-08-23T16:42:57Z,Clubbie,,CivicStructure/Toilet,Wellington,Otaki,Otaki
1177586,Public Toilets,"","","233 SH 1, Otaki 5512, New Zealand","","",NZ,175.156403,-40.761297,manual,1,2010-08-23T16:45:10Z,2010-08-23T16:45:10Z,Clubbie,,CivicStructure/Toilet,Wellington,Otaki,Otaki
1177601,Beckenham Park Public Toilet,Public toilet,"",175-177 Eastern Terrace Beckenham 8023,"","",NZ,172.647386,-43.562474,manual,1,2010-08-25T21:13:42Z,2013-12-03T21:05:07Z,Evpuneq,"",CivicStructure/Toilet Park,Canterbury,Christchurch,Beckenham
1177605,Blue Lagoon Drive Toilets,Toilet,"","15 Blue Lagoon Dr, Brooklands, Christchurch 8083, New Zealand","","",NZ,172.701217,-43.396933,manual,1,2010-08-26T11:35:32Z,2010-08-26T11:36:21Z,garyt,,CivicStructure/Toilet,Canterbury,Christchurch,Brooklands
1177606,Kainga Hall Toilets,Toilet,"","159 Kainga Rd, Kainga, Christchurch 8083, New Zealand","","",NZ,172.664083,-43.409517,manual,1,2010-08-26T11:37:58Z,2010-08-26T11:37:58Z,garyt,,CivicStructure/Toilet,Canterbury,Christchurch,Kainga
1177769,Kilbirnie Centre Public Toilet,Public Toilet,"","56 Bay Road, Kilbirnie, Wellington","",7.00am - 9.00pm,NZ,174.79435,-41.319032,Address,1,2010-09-13T11:57:35Z,2010-09-13T11:57:35Z,fairyxxxs,,CivicStructure/Toilet,Wellington,Wellington,Kilbirnie
1177770,Lyall Bay Surf Club Public Toilet,Public Toilet,"","lyall bay parade, lyall bay, wellington","",7.00am - 9.00pm,NZ,174.793321,-41.33044,manual,1,2010-09-13T12:05:04Z,2015-04-13T09:41:16Z,acidrob,"",CivicStructure/Toilet,Wellington,Wellington,Lyall Bay
1177771,Worser Bay Public Toilet,Public Toilet,"","Worser Bay, Awa Road, Miramar, wellington","",24hrs,NZ,174.82621,-41.312491,Street,0,2010-09-13T12:10:37Z,2010-09-13T12:10:37Z,fairyxxxs,,CivicStructure/Toilet,Wellington,Wellington,Miramar
1177840,Northland Public Toilets,Public Toilets,,2 Randwick Rd Northland 6012,,,NZ,174.758213,-41.282838,manual,1,2010-09-20T19:50:29Z,2010-09-20T19:50:29Z,xau,,CivicStructure/Toilet,Wellington,Wellington,Northland
1178258,Public Toilet - Waiotahi Beach,"Public toilet, campervan waste","","1213 Waiotahi Beach Rd, Paerata Ridge 3198, New Zealand","","",NZ,177.202762,-37.994127,manual,1,2010-09-27T10:46:29Z,2010-09-27T10:46:29Z,rodo,,CivicStructure/Toilet,Bay of Plenty,Opotiki,Waiotahi
1178343,Paraparaumu Public Toilets,Toilet,,9 Kapiti Rd Paraparaumu 5032,,,NZ,175.006045,-40.915042,manual,1,2010-10-03T10:34:10Z,2010-10-03T10:34:10Z,Mikepearsonnz,,CivicStructure/Toilet,Wellington,Paraparaumu,Paraparaumu
1178344,Paraparaumu Beach Public toilets,Toilet,,25 Marine Parade Paraparaumu Beach 5032,,,NZ,174.979575,-40.893024,manual,1,2010-10-03T10:35:36Z,2010-10-03T10:35:36Z,Mikepearsonnz,,CivicStructure/Toilet,Wellington,Paraparaumu,Paraparaumu Beach
1178729,Ara Harakeke Public Toilets,Toilets,,Ulric St Plimmerton 5026,,,NZ,174.867883,-41.082715,manual,1,2010-11-10T23:16:24Z,2010-11-10T23:16:24Z,Mikepearsonnz,,CivicStructure/Toilet,Wellington,Porirua,Plimmerton
1178735,Public Toilets,Public Toilets,"","Bluff Hill Lookout, Napier","",Daylight hours,NZ,176.917799,-39.47902,manual,1,2010-11-11T13:27:51Z,2010-11-11T13:36:13Z,PeterSch,,CivicStructure/Toilet,Hawke's Bay,Napier,Bluff Hill
1179216,Cheviot Public Toilet,Toilet,"","Cnr SH1 & Cadman St, Cheviot","","",NZ,173.274031,-42.811152,manual,1,2010-11-24T15:34:31Z,2010-11-24T15:34:31Z,garyt,,CivicStructure/Toilet,Canterbury,Cheviot,Cheviot
1179245,Mountain Campers,"New Zealand Motorhome Hire. Deluxe 2 berth motorhome or campervan hire at affordable prices. Fully self contained with toilet & shower, sun awning. Personal service, kayak & fishing rod hire. Pick up Auckland airport or Thames",http://www.motorhomehirenz.co.nz,"79 Kopu Rd, Thames, Coromandel",0274 757 495,"",NZ,175.56694,-37.188295,Address,1,2010-11-25T14:10:25Z,2011-06-11T20:33:51Z,zenbu,"",AutoRental,Waikato,,Kopu
1179432,Coromandel Public Toilets,Public Toilets,"","Cnr Kapanga Rd & Glover St, Coromandel","",24hrs,NZ,175.49846,-36.75811,manual,1,2010-12-09T15:05:11Z,2010-12-09T15:05:11Z,zenbu,,CivicStructure/Toilet,Waikato,Coromandel,Coromandel
1179693,Victoria Street Public Toilet,Public toliet,,45 Victoria St Alicetown 5010,,,NZ,174.890515,-41.216643,manual,1,2011-01-01T12:07:42Z,2011-01-01T12:07:42Z,kwaka42,,CivicStructure/Toilet,Wellington,Lower Hutt,Alicetown
1179817,Public Toilets Lake Hood,Public Toilet,"","Lake Hood, Ashburton","","",NZ,171.773067,-43.963967,manual,1,2011-01-18T21:23:43Z,2011-01-26T11:25:29Z,zenbu,"",CivicStructure/Toilet,Canterbury,,Huntingdon
1180014,Perfume Point public toilets,Public Toilets,,46 Nelson Quay Ahuriri 4110,,,NZ,176.896259,-39.478366,manual,1,2011-01-23T23:47:08Z,2011-01-23T23:47:08Z,PeterSch,,CivicStructure/Toilet,Hawke's Bay,Napier,Ahuriri
1180015,Public Toilets,Public Toilets,"",8 Hardinge Rd Ahuriri 4110,"","",NZ,176.899546,-39.479245,manual,1,2011-01-23T23:49:35Z,2011-10-09T11:40:47Z,vrod_rider,"",CivicStructure/Toilet,Hawke's Bay,Napier,Ahuriri
1180126,Otuataua Stonefields Public Toilets,Public Toilets,"","near boatramp, Oruarangi Rd, Mangere, Manukau","","",NZ,174.762767,-36.978783,manual,1,2011-01-29T10:04:26Z,2011-06-11T20:34:55Z,zenbu,"",CivicStructure/Toilet,Auckland,Auckland,Mangere
1180140,Toilets,Public toilets,"","490 Lake Rd, Takapuna 0622, New Zealand","","",NZ,174.77155,-36.787433,manual,1,2011-01-31T17:45:39Z,2011-01-31T17:45:39Z,muriwai_wanderers,"",CivicStructure/Toilet,Auckland,Auckland,Takapuna
1180144,Public Toilets,"","","4 Manly Esplanade, Browns Bay 0630, New Zealand","","",NZ,174.7491,-36.716067,manual,1,2011-01-31T20:14:04Z,2011-01-31T20:14:04Z,muriwai_wanderers,"",CivicStructure/Toilet,Auckland,Auckland,Browns Bay
1180145,Public Toilets,"","","942 Beach Rd, Waiake 0630, New Zealand","","",NZ,174.751767,-36.703133,manual,1,2011-01-31T20:19:25Z,2011-01-31T20:19:25Z,muriwai_wanderers,"",CivicStructure/Toilet,Auckland,Auckland,Waiake
1180146,Public Toilets,"","","Parsons Walkway, Torbay 0630, New Zealand","","",NZ,174.754317,-36.701583,manual,1,2011-01-31T20:21:38Z,2011-01-31T20:21:38Z,muriwai_wanderers,"",CivicStructure/Toilet,Auckland,Auckland,Torbay
1180167,Waihola Public toilets.,Community public toilets,"",Waihola pl. Waihola.,"","",NZ,170.092821,-46.022915,manual,1,2011-02-02T13:45:26Z,2011-02-02T13:45:26Z,Railhead,"",CivicStructure/Toilet,Otago,,Waihola
1180181,Glendhu Bay Toilet,Toilet,"",Glendhu Bay,"","",NZ,169.033317,-44.6687,manual,1,2011-02-04T13:53:17Z,2011-02-12T14:57:27Z,vrod_rider,"",CivicStructure/Toilet,Otago,,Glendhu Bay
1180182,Wanaka Lakefront Toilet,Public Toilet,"","Ardmore St, Wanaka","","",NZ,169.135367,-44.694217,manual,1,2011-02-04T13:57:06Z,2011-02-12T14:58:10Z,vrod_rider,"",CivicStructure/Toilet,Otago,Wanaka,Wanaka
1180183,Dungarvon St Toilet,Public Toilet,"","Dungarvon St, Wanaka","","",NZ,169.133333,-44.69675,manual,1,2011-02-04T13:59:30Z,2011-02-12T14:58:52Z,vrod_rider,"",CivicStructure/Toilet,Otago,Wanaka,Wanaka
1180186,Luggate Toilet,Toilet,"",Luggate,"","",NZ,169.271083,-44.749617,manual,1,2011-02-04T15:52:10Z,2011-02-12T14:59:39Z,vrod_rider,"",CivicStructure/Toilet,Otago,,Luggate
1180187,Hampden Toilet,Toilet,"",Hampden,"","",NZ,170.817098,-45.324596,manual,1,2011-02-04T15:54:32Z,2011-09-26T09:33:12Z,garyt,"",CivicStructure/Toilet,Otago,Hampden,Hampden
1180189,Dunedin Station Public Toilets,Community public toilets.,"",South end of Dunedin Railway Station in carpark.,"",24 Hrs.,NZ,170.508043,-45.875892,manual,1,2011-02-05T16:15:19Z,2011-02-12T14:54:43Z,vrod_rider,"",CivicStructure/Toilet,Otago,Dunedin,Dunedin Central
1180190,Mosgiel public toilets,Community public toilets,"","Corner of Factory Road and Gordon Road, Mosgiel.","",24 Hrs.,NZ,170.347969,-45.873962,manual,1,2011-02-05T16:24:07Z,2011-02-12T14:55:11Z,vrod_rider,"",CivicStructure/Toilet,Otago,Mosgiel,Mosgiel
1180192,Palmerston public toilets,Community public toilets,"",North end of Palmerston Railway Station.,"","",NZ,170.716217,-45.484336,manual,1,2011-02-05T16:41:53Z,2011-02-12T14:55:59Z,vrod_rider,"",CivicStructure/Toilet,Otago,Palmerston,Palmerston
1180193,Ranfurly public toilets,Community public toilets,"","3 Charlemont Street, Ranfurly.","","",NZ,170.09936,-45.130253,manual,1,2011-02-05T17:02:12Z,2011-02-12T14:56:24Z,vrod_rider,"",CivicStructure/Toilet,Otago,Ranfurly,Ranfurly
1180307,Kawerau Information Centre,Tourist Information Centre (and toilet),http://www.kaweraudc.govt.nz/services/communityservicesandfacilities/informationcentre.asp,"1 Plunket St, Kawerau 3127, New Zealand",(07) 323 6300,Winter: 9:00am-4:00pm Summer: 8:00am-7:00pm,NZ,176.700448,-38.086494,manual,1,2011-02-15T08:04:51Z,2012-04-14T21:24:58Z,AGiff,"",TouristInformationCenter CivicStructure/Toilet,Bay of Plenty,Kawerau,Kawerau
1180364,Public Toilet,Hooton Reserve Albany,"","260 Oteha Valley Rd, Albany 0632","","",NZ,174.705813,-36.72113,manual,1,2011-02-20T11:41:29Z,2014-06-28T00:16:19Z,AGiff,"",CivicStructure/Toilet,Auckland,Auckland,Albany
1180365,Mills Lane Playground,"Childrens climbing, Skateboard bowl, Basketball court, Carpark, Toilet, Hooton Reserve Albany","","14 Mills Lane, Albany Heights 0632","","",NZ,174.705569,-36.721162,manual,1,2011-02-20T11:45:22Z,2015-05-04T09:00:58Z,zenbu_out010,"",Playground,Auckland,Auckland,Albany
1180367,Public Toilet Hobsonville,"","","417 State Highway 18, Hobsonville 0618, New Zealand","","",NZ,174.649591,-36.797247,manual,1,2011-02-20T12:52:34Z,2011-10-13T06:05:59Z,vrod_rider,"",CivicStructure/Toilet,Auckland,Auckland,Hobsonville
1180368,Hobsonville Playground,"Park with Playground, Parking, Toilet adjacent, Slides, Swing","","Ockleston Road, Hobsonville 0618","","",NZ,174.649344,-36.797226,manual,1,2011-02-20T12:54:03Z,2015-05-06T23:33:28Z,zenbu_out010,"",Park,Auckland,Auckland,Hobsonville
1180392,Public Toilet,Papamoa Beach Toilet Block,"","559 Papamoa Beach Rd, Papamoa Beach 3118, New Zealand","","",NZ,176.28535,-37.696367,manual,1,2011-02-21T22:22:33Z,2011-02-21T22:22:33Z,brownees172,"",CivicStructure/Toilet,Bay of Plenty,Papamoa,Papamoa Beach
1180435,Aramoana public toilets,Community public toilets,"","36 Moana Street, Aramoana","","",NZ,170.703748,-45.779227,manual,1,2011-02-26T11:07:56Z,2011-02-26T11:07:56Z,Railhead,"",CivicStructure/Toilet,Otago,,Aramoana
1180496,Bathroomware Parnell,"importers of European bathroomware sold directly to the public, tapware, basins, toilets, vanities, mirrors, bathroom accessories, bidets, accessible toilets, accessible basins",http://www.ilbagno.co.nz,"Level 1, 114 St Georges Bay Rd, Parnell, Auckland",09 307 0914,"Mon - Fri 9am - 5pm, Sat 10.30-2pm",NZ,174.781839,-36.851053,Address,1,2011-03-07T15:58:50Z,2011-10-09T11:52:47Z,vrod_rider,"",HomeGoodsStore,Auckland,Auckland,Parnell
1180697,Lindemann Rd Toilets,Public toilets,"","300 Lindemann Rd, Tahawai 3177, New Zealand","","",NZ,175.8752,-37.5443,manual,1,2011-03-17T22:51:03Z,2011-03-17T22:51:52Z,brownees172,"",CivicStructure/Toilet,Bay of Plenty,,Tahawai
1180728,Waiorongomai Public Toilets,Toilets at start of historic gold mine walkways,"","Waiorongomai Rd, Te Aroha West 3391, New Zealand","","",NZ,175.754983,-37.559567,manual,1,2011-03-20T10:59:21Z,2011-03-20T10:59:21Z,brownees172,"",CivicStructure/Toilet,Waikato,,Kaimai-Mamaku Forest Park
1180774,Te Waihou Walkway WC,Public toilet on walkway,"","Whites Rd, Tapapa 3483, New Zealand","","",NZ,175.8164,-38.025583,manual,1,2011-03-25T19:30:57Z,2011-03-25T19:30:57Z,brownees172,"",CivicStructure/Toilet,Waikato,,Tapapa
1180775,Lloyd Morgan Park toilets,Public toilets,"","249 Edmonton Rd, Te Atatu South 0610, New Zealand","","",NZ,174.645733,-36.86605,manual,1,2011-03-25T19:32:19Z,2011-03-25T19:32:19Z,muriwai_wanderers,"",CivicStructure/Toilet,Auckland,Auckland,Te Atatu South
1180776,Te Waihou Walkway WC,Public toilet on walkway,"","Leslie Rd, Putaruru 3483, New Zealand","","",NZ,175.8267,-38.0339,manual,1,2011-03-25T19:33:18Z,2011-03-25T19:33:18Z,brownees172,"",CivicStructure/Toilet,Waikato,,Tapapa
1180803,Middlemarch public toilets,Community public toilets,"","11 Browns Rd, Middlemarch.","","",NZ,170.118581,-45.507557,manual,1,2011-03-28T17:31:59Z,2011-03-28T17:31:59Z,Railhead,"",CivicStructure/Toilet,Otago,,Middlemarch
1180945,Pokaka Mill WC,Campsite Toilet,"","Pukehinau Rd, Tongariro Forest Park 3989, New Zealand","","",NZ,175.516817,-39.043517,manual,1,2011-04-15T20:16:39Z,2011-04-15T20:16:39Z,brownees172,"",CivicStructure/Toilet,Manawatu-Wanganui,Tongariro Forest Park,Tongariro Forest Park
1180946,Pokaka Mill WC,DOC campsite toilet,"","Pukehinau Rd, Tongariro Forest Park 3989, New Zealand","","",NZ,175.50765,-39.044667,manual,1,2011-04-15T20:22:26Z,2011-04-15T20:22:26Z,brownees172,"",CivicStructure/Toilet,Manawatu-Wanganui,Tongariro Forest Park,Tongariro Forest Park
1181012,Rakaia Toilets,Public Toilet,"","","","",NZ,172.025009,-43.755128,manual,1,2011-04-21T21:06:19Z,2011-04-22T07:44:08Z,burgla,"",CivicStructure/Toilet,Canterbury,Rakaia,Rakaia
1181025,Lake Elterwater Rest Area,"Rest Area, Toilets","",SH1 Lake Elterwater,"","",NZ,174.147543,-41.794196,manual,1,2011-04-22T11:15:16Z,2018-10-25T22:24:51Z,AGiff,"",CivicStructure/Toilet,Marlborough,,Ward
1181054,Rakaia Gorge Rest Area,Rest Area Toilets Tables,"",SH77 Rakaia Gorge,"","",NZ,171.654189,-43.519248,manual,1,2011-04-23T06:57:23Z,2011-04-23T06:57:23Z,burgla,"",CivicStructure/Toilet,Canterbury,,Mount Hutt
1181059,Paia Point Rest Area & Camping Ground,Rest Area Toilets Tables,"",SH1 Paia Point,"","",NZ,173.535737,-42.472231,manual,1,2011-04-23T07:36:53Z,2011-04-23T07:36:53Z,burgla,"",CivicStructure/Toilet,Canterbury,,Goose Bay
1181085,Waharoa rest Area,Rest Area Toilets Tables,"",SH27 Waharoa,"","",NZ,175.752373,-37.759434,manual,1,2011-04-24T12:12:33Z,2011-04-24T12:12:33Z,burgla,"",CivicStructure/Toilet,Waikato,Waharoa,Waharoa
1181088,Arapuni Rest Area,Rest Area Toilets Tables,"",Arapuni Rd Arapuni,"","",NZ,175.639275,-38.08114,manual,1,2011-04-24T12:17:53Z,2011-04-24T12:17:53Z,burgla,"",CivicStructure/Toilet,Waikato,,Arapuni
1181090,Piopio Rest Area,Rest Area Toilets,"",Moa St Piopio,"","",NZ,175.018473,-38.465418,manual,1,2011-04-24T12:23:21Z,2011-04-24T12:23:21Z,burgla,"",CivicStructure/Toilet,Waikato,Piopio,Piopio
1181092,Pahi Rest Area,Rest Area Toilets,"",Fenwicks Point Rd Pahi Beach,"","",NZ,174.229238,-36.157077,manual,1,2011-04-24T12:28:13Z,2011-04-24T12:28:13Z,burgla,"",CivicStructure/Toilet,Northland,,Pahi
1181094,Ohau Rest Area,Rest Area Toilets,"",SH1 Ohau,"","",NZ,175.244824,-40.668022,manual,1,2011-04-24T12:33:03Z,2011-04-24T12:33:03Z,burgla,"",CivicStructure/Toilet,Manawatu-Wanganui,,Ohau
1181105,Caroline Bay Rest Area,Rest Area Toilets Tables,"",Marine Parade Caroline Bay Timaru,"","",NZ,171.253016,-44.39064,manual,1,2011-04-24T15:41:36Z,2011-04-24T15:41:36Z,burgla,"",CivicStructure/Toilet,Canterbury,Timaru,Timaru Port
1181108,Dunham Park Rest Area,Rest Area Toilets Tables,"",SH1 Tokoroa,"","",NZ,175.872145,-38.215053,manual,1,2011-04-24T16:43:00Z,2011-04-24T16:43:00Z,burgla,"",CivicStructure/Toilet,Waikato,Tokoroa,Tokoroa
1181109,Lake Benmore Rest Area,Rest Area Toilets,"",SH83 Lake Benmore,"","",NZ,170.0694,-44.533013,manual,1,2011-04-24T16:47:08Z,2011-04-24T16:56:12Z,burgla,"",CivicStructure/Toilet,Canterbury,Otematata,Otematata
1181117,Waipu Cove Rest Area,Rest Area Toilets Tables,"",Cove Rd Waipu Cove,"","",NZ,174.506932,-36.029644,manual,1,2011-04-25T08:53:14Z,2011-04-25T08:55:36Z,burgla,"",CivicStructure/Toilet,Northland,Waipu,Waipu
1181387,Public Toilets Paeroa,"","","Marshall St, Paeroa","","",NZ,175.667595,-37.37709,manual,1,2011-04-28T11:28:49Z,2011-04-28T11:28:49Z,Magaret,"",CivicStructure/Toilet,Waikato,Paeroa,Paeroa
1181389,"Public Toilets, Paeroa","","","Willoughby St, Paeroa.","","",NZ,175.672739,-37.380593,manual,1,2011-04-28T11:36:43Z,2011-04-28T11:36:43Z,Magaret,"",CivicStructure/Toilet,Waikato,Paeroa,Paeroa
1181390,"Public Toilets, Glinks Gully","","","Glinks Road, Glinks Gully","","",NZ,173.85812,-36.080206,manual,1,2011-04-28T11:41:17Z,2011-04-28T11:41:17Z,Magaret,"",CivicStructure/Toilet,Northland,,Te Kopuru
1181437,Victoria Square Toliets,Toliets,,62 Russell St Westport 7825,,,NZ,171.600087,-41.754375,manual,1,2011-05-01T10:09:35Z,2011-05-01T10:09:35Z,wrj,,CivicStructure/Toilet,West Coast,Westport,Westport
1181443,Toilet Number 1,Toilet,"","-43.290665, 171.526288","","",NZ,171.526288,-43.290665,manual,1,2011-05-01T17:06:57Z,2011-05-01T17:13:15Z,ShenanigansNZ,"",CivicStructure/Toilet,Canterbury,,Lake Coleridge
1181444,Toilet Number 2,Toilet,"","785-1063 Algidus Rd, Lake Coleridge 7572, New Zealand","","",NZ,171.528085,-43.289169,manual,1,2011-05-01T17:24:20Z,2011-05-01T17:24:20Z,ShenanigansNZ,"",CivicStructure/Toilet,Canterbury,,Lake Coleridge
1181445,OakdenToilet,Toilet,"","Oakden Canal, Lake Coleridge","","",NZ,171.441175,-43.229057,manual,1,2011-05-01T18:15:10Z,2011-05-01T18:45:35Z,burgla,"",CivicStructure/Toilet,Canterbury,,Lake Coleridge
1181450,Charteris Bay Toilets,Toilet,"","6 Ohinehau Ln, Charteris Bay 8971, New Zealand","","",NZ,172.711592,-43.634181,Address,1,2011-05-01T20:52:24Z,2011-05-02T19:19:12Z,burgla,"",CivicStructure/Toilet,Canterbury,,Charteris Bay
1181465,Ashburton Domain Toilet 1,"Toilet, Domain, Photos","","Hinds Hwy, Ashburton Central 7700, New Zealand","","",NZ,171.755308,-43.89824,manual,1,2011-05-02T21:09:36Z,2011-05-02T21:09:36Z,ShenanigansNZ,"",CivicStructure/Toilet,Canterbury,Ashburton,Ashburton
1181466,Ashburton Domain Toilet 2,"Toilet, Domain, Photos","","358 West St, Allenton 7700, New Zealand","","",NZ,171.752406,-43.897996,manual,1,2011-05-02T21:14:14Z,2011-05-02T21:14:14Z,ShenanigansNZ,"",CivicStructure/Toilet,Canterbury,Ashburton,Ashburton
1181467,Tinwald Domain Toilet,"Toilet, Domain, Photos","","62 Maronan Rd, Tinwald 7778, New Zealand","","",NZ,171.706667,-43.924008,manual,1,2011-05-02T21:21:04Z,2011-05-02T21:21:04Z,ShenanigansNZ,"",CivicStructure/Toilet,Canterbury,Ashburton,Tinwald
1181470,Public Toilets - Turangi,Public toilets,"",Turangi,"","",NZ,175.810175,-38.98871,manual,1,2011-05-03T07:33:17Z,2011-05-03T07:33:17Z,vrod_rider,"",CivicStructure/Toilet,Waikato,Turangi,Turangi
1183396,Public Toilet,Toilets,"","612 Marine Dr, Days Bay 5013, New Zealand","","",NZ,174.906791,-41.280786,manual,1,2011-05-21T16:06:46Z,2011-05-21T16:06:46Z,vrod_rider,"",CivicStructure/Toilet,Wellington,Lower Hutt,Days Bay
1183397,Rona Bay Public Toilet,"toilet, rest rooms","","","","",NZ,174.897349,-41.289302,manual,1,2011-05-21T16:10:28Z,2015-11-14T19:36:27Z,burgla,"",CivicStructure/Toilet,Wellington,Lower Hutt,Eastbourne
1183398,Eastbourne Beach Public Toilets,Public Toilets,"",Eastbourne Community Hall Eastbourne Beach,"","",NZ,174.893506,-41.293887,manual,1,2011-05-21T16:12:45Z,2015-11-14T19:44:42Z,burgla,"",CivicStructure/Toilet,Wellington,Lower Hutt,Eastbourne
1183415,24 Hour Plumber,"24 hour plumber auckland, emergency plumber auckland nz, auckland plumber gas fitter, plumber auckland emergency, plumber auckland nz, toilet plumbing problems",http://24HourPlumber.co.nz,"291 West Coast Road, Glen Eden, Auckland",09 282 3185,"",NZ,174.647728,-36.908878,Address,1,2011-05-23T15:23:37Z,2011-09-30T15:11:40Z,vrod_rider,"",Plumber,Auckland,Auckland,Glen Eden
1183443,HCC Toilet Innes Common,Public Toilets,"","Innes Common, Lake Crescent, Hamilton Lake","",daylight hours,NZ,175.272067,-37.7999,manual,1,2011-05-26T09:24:27Z,2011-06-14T13:12:08Z,AGiff,"",CivicStructure/Toilet,Waikato,Hamilton,Hamilton Lake
